episode_id,word_count,start_time,end_time
5tKAf5YyQnkqpZLMWspRrx,7959,0.0,2605.6
77aYwPhrZDQslBYMbbkaEd,7062,0.0,2201.4
3hIEHP41MAgS4vqqlYqZe6,8092,0.0,2856.1
0LZApdZPy4jfQPVtF9UF8b,9938,0.0,2873.4
6iJ8tyzY9xoFJ3912JzlRK,8527,0.0,2716.9
0DpuhJk2oeBixu2HBZuzdX,8175,0.0,2697.9
5Ia4QW3ldSCudw6jRAFI0z,7172,0.0,1993.2
56gzjpH80jzEXJRxot48D9,7859,0.0,2357.2
7y8qew3LsizUgGdwWV8CTO,2040,6.0,726.8
4jBh3ZPPjYxGccNKT4VFLg,3858,1.4,1430.2
6ip9NAEnxgWyDomdbPBznS,9235,2.0,3404.1
1UiEPIFoIgdfssno0qopme,4599,0.4,1800.3
2BZR2itjdCN3scoHYS64pK,10394,9.8,4146.1
3FWdeibsNEmI1GoEwLxDKU,3005,4.8,963.8
5qCdmIe8nrSP7kBymQ0Am5,6689,4.8,2391.1
4o2MlyUFJwZa2dY2UP1Fuj,3083,4.8,990.9
4I3At7VbSFpZLcjheAious,1830,1.1,554.6
3Nos4QssZQCLkrZyribcR9,1910,1.1,573.0
2OQPpVs08uZTqG8DpAxpyf,1528,8.9,461.9
7r5AdGYvqB9FaZy5UuVml0,4308,0.0,1510.8
5NgEojltkgHt3UOi9sEcqk,1245,0.7,389.7
5skfJsJwldjKIfUmCbNP0E,7203,0.0,2956.6
01LJ2fVnBZJ0fG7AhsOQWa,4090,4.1,1317.7
5ZQyx2zIOsT2pUMP2HSYRi,2698,0.7,1363.3
6QWJwHP9zIj9y4dSvafP36,5784,1.2,2313.7
6fEvvB6qH96HTYE9lUFjBs,1393,1.3,623.7
3SQgjwyCNEerLgWApLB3Or,6865,0.2,2772.4
5wqYu37yYZI8JQ9siXdwDs,8032,1.3,3044.2
2O5RZnsmxTc0BmypCO63Mx,2552,0.0,673.9
1coyJMHXc5CXnpnNStDRhW,4192,0.0,1144.0
6EoINyP8VSgRyi94HnGoEd,4298,0.0,1107.8
7MmsHWlguUgVC3I63NcPyJ,2973,0.0,750.0
