episode_id,word_count,start_time,end_time
4nX3UH44I0fzNIZB6l0H4M,1070,0.0,340.8
2tWnrDFm4krYGFGunmdToV,11694,0.8,3375.7
5hSUYhqzYXxsXuUe3tgEq0,1731,0.0,592.5
5ri28zQdq9KVJZFXYhEg7t,2608,0.0,830.8
2fqPl4R7GCuVi3ZZOkaotC,5799,0.0,1901.5
6kZSQvVqaEGTZjj1FcubE2,5118,0.5,1516.4
7y8Y3yoMA0S5DhDY8hOlEZ,1635,0.0,542.9
4ht03YGiLp30Vx52U6WxB3,8949,0.0,2818.4
1Yjv7jQQ5GsLbJrb2dEnyp,10140,0.3,3327.4
1JQBUiGLsKODcknvZ8lExD,2999,0.0,945.1
2NWUit2kaOXJmp6PkHaq9A,4406,0.2,1698.9
4tdFZjATI7BJqvnhxd9GAr,5527,0.1,1727.2
4gm46YxFuhm79jjI06PSFY,881,0.0,305.0
1YMVzpoHdz1mAV1snube1T,9976,0.4,3168.7
4tV6x60lQmyhza5ffLyK0M,3201,0.0,1068.6
6MgskL6bolLpMRDKVE8oYP,1079,0.0,360.4
6EUiWXTPaxX9bXfQeXtTlg,2820,0.0,982.6
2cLHWxkFiXbjUBK2rwBSKF,7239,0.2,2296.4
7pnY9yCi2GqxK004dsLEoo,3957,0.0,1182.9
27VtRow3UuVexCq4q4WONT,935,0.0,321.4
24QOnJQgUM2cNRR2RENCpe,2071,0.0,684.5
4p0JoXN6z9fq2GSR5ESqR6,682,0.0,231.7
7C99FYE9H3ZXmwzimN7n1n,13442,0.3,4286.0
2YnfTdMV4KFHfXA6aRHcfR,6831,1.0,2227.5
4k8PMyibwmQ00jJICG17xd,3127,0.0,1274.3
6bekpvrqrouVOWzDVWw0yo,8012,1.5,2656.6
0uhfxAi1tJTby9EdqiCVqH,625,0.0,233.2
0yeeKEBxF2xWh0XrGnu6tL,3091,0.0,1006.7
0dRdf2zCDf74D7Yj8Wdr9k,972,0.0,339.0
4cd5kbMjZokBoblNymCVvQ,5033,0.0,1551.6
164UsHOMG6vjH3xj8iwjUK,2556,1.0,833.0
4qVCM8zCBuil3X3k9siyDN,4775,1.1,1698.8
3J8EZuhJCVvU8tqcxNJY8x,830,0.0,279.5
2un8UnHrpdkxsHvOAVbeR0,2277,0.1,732.5
0st6JXt7qan9o7uViMPdwQ,3577,0.0,1192.4
1wgUzHJPZGA9T6j1AmXd15,12767,0.1,3777.9
2paa08rx4xcAha7errRzsF,6604,0.6,1983.6
03jCF5OB0eO8mFoxHs03qL,9637,0.2,2929.3
3rI2fgUsB5clLqpDctI3GZ,6137,0.2,1897.1
3Goep4oYEv4s5rn1fy3Cjo,2278,0.6,757.7
2haZRokXIkrC2YLG7BLnFq,4221,0.0,1242.0
2qQ4A9CB0PlgKeeKBldI4d,685,0.0,236.1
2tXfgDmPjzKLxWGYwt5dvX,1861,0.0,577.9
0CseMNXZ4mPx7ocx3ylLUk,1499,0.0,499.6
4mejj7fvJODzDxV9SFN9Dp,8843,0.8,3039.6
64orVi5jOHX76XNFBKjn19,3170,0.9,999.1
30y2LUT9AQzAM5JIU0GIg3,434,0.8,165.2
1s8cHpZiCNNnlzRb1bJn3n,6327,0.2,2135.4
4Zvq7mTmO2cehxYxEFgRdD,5771,0.0,2564.1
6S7fIy6UoKOLKLTvF0Cc2v,3248,9.5,1394.6
0M3F1UWLvEpAzslHxW7XOW,8906,9.5,3276.3
4veYzuoj6KzQfEULEguhTX,5659,12.7,2006.5
5mlRWq8Sd7amkuP8Fmif5t,4169,14.4,1678.9
05C27TiGlPYNou0AWWbLb1,8395,73.8,2855.5
4MC3p2GZ7M7f32B17bwakT,5983,58.5,2430.2
7CiHvi6bv2PKS4KxYbC8vK,8671,0.0,2795.5
0QeQmhGPyIjdNe4XQNGtyv,8498,29.0,2714.9
1UpwuhG7zG0jomkNXtVNvj,8141,57.6,2791.7
4CDMtZx3n95NfH2cF3stun,8322,30.9,2512.8
45OBFqKTqPScKxSAV5jhRN,6810,30.8,2322.1
48PgvdARTnH35ppZRSWOnY,7510,30.8,2620.2
17N2yimeQvlMJXNBcJeiKc,8493,74.5,2971.6
3yOS3Wzrr4LIuot5Jv9v26,9191,73.5,3208.1
1Mu15T57xJrLrsa9yYvMCg,9183,30.6,2727.8
48ZhdJqQsVnLF9Y7bAdUE4,6361,15.8,2558.4
4Z8iKOINQ0OM30N9ufXESl,7227,0.9,2842.1
25hIzJeJ5VUjyucMwa9U76,10992,1.2,4502.5
6EtPF10G7zaJhbOD9zXY7t,2564,4.6,1451.1
7uu7naQHZBZYRvpX6GzBRN,4145,1.4,1513.6
5YVGyjjOFZTvmFX61A42ib,3663,1.9,1390.4
7q3F7e6bdFZBSMnIG6R9da,2710,1.1,1258.2
7LimE0HFIaQE8an54Nv13J,2999,1.5,1147.5
0PxWTjmlBjW0n2dAIe3b1L,9931,1.4,3520.3
5eR2VwIPKSNT2kP7t8Thtk,7928,1.7,3449.8
5C63Ll0dIhzY9OAierdIPX,8648,6.0,3145.7
3GvzuIXsJe5MBMJPmwNSyq,8709,6.1,2997.4
5i5gLKTA7ynAwRTTKPTyVh,8563,6.0,3066.5
1AOOQa4HYnfPDigNGKnhO0,7093,6.1,2494.7
0t7R3e23HMvqocW9gG7JIh,8272,6.1,2905.0
2TFV4rtXDkEc5Eo4OpJmB9,5443,1.2,2050.0
1XJMre4GQBIGwyV8ebSwQV,4603,1.0,1620.3
