episode_id,word_count,start_time,end_time
6MeeVwCxIlFrWdRh1Dku4M,11203,0.3,3325.4
4SoE4SgTuPOovCQEZnojv1,7290,0.3,2069.4
2hWFluUS00cO5cU5C8CSbq,3307,0.0,1452.9
7v9unJNd1ucTqnJlhuE5Ry,632,1.7,368.4
2vzpufrsMtI4vGv32KaFPL,1727,1.7,750.5
5PXKTSOUl8NtxbVtuZ3BGe,2334,1.7,1119.2
6tCIytfUocLb0Fernt95og,5616,11.1,2115.4
6LjhAzf0fzcFBHc3TIVz59,1064,6.2,422.7
6GINvxrP8dr2oT4e3syOoS,6131,1.3,2167.8
014L9ZWcekLC025C3QIm0x,6156,22.4,1851.2
1EKankf0UHJ8lpFobTncZU,6512,0.9,1893.7
1h1fy10dR9kFC3FwsvS11d,4538,21.8,1342.3
67iGmtkQqZkcXWd2msZgYW,6546,22.1,1925.1
6yC69CecUADy5D0OMYhkJP,6108,0.9,1851.8
52K8wghFrB5yBC4eMvcd7Z,6151,20.6,1800.0
1XX9qegk3mhWHtJdIhKTUj,8196,12.6,3288.4
3mcRH57d3CFwdJW04Xz14V,3300,2.1,988.8
4nK1cSOY6CIapa1KBIINdV,4011,3.7,1337.0
73H4L7k3cAMH8juLNX0EfP,2681,3.2,842.4
60LTzVQBaiLEeAp0uRLwTW,1260,3.3,407.6
2DbL5lqY3ZHiN4yV9qnETG,10528,10.2,5028.3
5BAryQFvqFz9tt19bjvhPU,11138,2.1,4503.7
6UpY2PU3jPAvs5EYGI1WjP,10213,9.3,3761.5
7uzcoOuueTsXf6Hq7Px4lq,7378,0.8,2534.5
3hgb56J2WqWgPEWPFOLvUE,8700,0.8,2743.0
3vaFJGpD3YMf6flz6NrkXs,6158,0.8,2382.3
4Ecr0SWKF4VaW7Rco1xTKx,5363,0.8,1954.3
3lupJOXFn8AxSfSQCDxdKx,1275,6.8,414.1
1zwSmIBJ78j07a0Bwwt0We,8643,6.0,2905.5
7nJiTFK8m0EulRAW3B4ANI,3645,7.3,1239.1
2SedNUB2smPmtpFihN1m8f,8029,0.0,2720.1
0h3PR1kwrD53j7UMOAkyEX,7612,7.0,2646.4
6KdCUojqVsqC6kxwxwQVy1,7692,6.9,2576.9
1eTd73SEsFwCbx4wG4R4Zz,11998,4.9,4830.7
4eox3imB8UlTkEp4s2IXzz,5429,5.7,2931.4
5GMADAy7JgaDAMnvery9rN,6010,5.2,3292.1
4pLB7IAwmnpFda8GGswjVe,9040,5.1,3641.5
0LJgAQNf6CxQHgjXC6xGjp,2389,12.0,1128.8
3P4EhyJpabMBd2Q4Y0E1bF,58,10.9,32.3
2aBFTszF5QWtmKnszZ1pWf,6658,0.5,2311.3
5esoYDncJnHWojRgQmzfxx,1508,0.4,718.0
6J6vBySCqKwCdEMHc3fJJ1,2179,0.3,926.8
4vwDr01uk8ToDlAVirLuYe,2542,0.4,1073.5
3sq4LrQpgw4SEAh5ZDDDjO,3795,1.1,1527.7
21uvQZ2gtWxRUwynE0lRLT,3115,0.9,1225.4
5oudcTZNO5xSimRy98xyFc,3532,1.1,1444.6
1nlyVnWUT9Dh2DRm0IzWbT,2100,1.1,839.2
6kydND4rTn4Zk8k79JdLxf,1235,0.5,385.2
6Oujib65cjF5ZUKcS1WerD,2462,1.3,998.9
4b4qKl0DirE11wNZqtBAob,1540,0.4,482.4
2yyk7Mt2rV77lkCXOebXr5,1010,0.0,353.9
2XPoUPuYyevCoQKTRsM4vb,2382,1.3,851.8
1t8goKGc1GXLfQaZNbEgel,2453,0.6,928.9
4Rmi5ObhmJnMEZmYOcTVyI,3653,1.4,1424.9
14lmoP6EAfLWikAoIgymHS,3856,1.1,1619.9
1Igvqnp8YOCxcaDXQ1apzx,1685,0.1,578.1
2Pm7swGfyuwQkYqsAKgVDg,1457,0.7,549.5
1L6uNfEf9ga8uYFZXsnZW2,1564,0.6,600.4
1u3lm8FljgIcIhUIp1Zvmg,7343,0.6,2747.0
57Zdt4iF6ssRD1p2LiyoQZ,8952,0.9,3278.1
2JvbZ3I5WXXHOoYBriN7XQ,1586,1.2,674.4
0vY5i0YFKrfGhDtFli3An2,6537,9.0,2444.8
6xOeyFN9IHw0T15me6vMDU,6667,9.5,2398.8
21HgnIUlfgGR250gwP6s0D,7884,7.7,2815.3
2QHUgVuBiDdDtPYKyj90U5,9602,9.7,3614.7
74spCENtZqCxFyYJ4YJzao,6544,8.4,2576.0
1iTFzxksOfMKPQnwTBcum3,6828,9.4,2492.7
0wq6Up6LFdfiF48TAsf7qd,8017,8.4,2739.4
0vKJpsplopGv0knY6HgT1D,7282,9.1,2555.4
1RXePgZ1OI0MJ96zvxbjrz,2588,8.7,922.1
159IN1XIm8hGE3gSNECGS8,6325,9.6,2268.8
1iKWmuq1Ew1edhlO2MdA40,7887,10.1,2788.0
39eGQA6ANC8UK8ShTjoqtO,7368,1.2,2744.3
0XnsDxA0x7QWqywn5iAjcb,6203,9.5,2233.8
0NAjhs3ds8GVRRXZq6HW6i,7171,10.6,2566.7
0ExP7W0zkZfmEKR0VShzMM,6745,9.9,2537.1
5OOj8mjkrrepNAgDOPUh8F,5656,9.7,2111.0
3nX92gkHKGuFqX4DXz2Q7a,6826,9.8,2514.4
67RTdu1SqUP55z7CUGaWAR,7409,10.1,2690.5
3keuFMdbwYmFOuFJ29xAa6,6711,10.1,2341.4
4v6LRcBtqMELaMYKLk0Acs,6089,9.5,2376.6
1Xz9kCTCIF0wys5NAFGTcb,7241,9.8,2555.1
3ldyNTnxFXlBgWOHGxbn6G,6786,10.1,2620.8
3EbhQE0Bz1DOLGlXGIJcPQ,5929,8.4,2148.1
20ej0zeVth0sAAMgVniPuZ,5731,10.6,2232.1
2MDrv8HzIkZPhSXP6rh7Ay,7350,9.7,2682.4
2RLiaPV6WObuZqliuYJ637,6918,10.3,2496.6
2skVhd7uSdQWINrYavCfyB,6479,8.1,2339.6
2PC5INbBzfiEUeWKGuZkUy,4317,10.4,1606.0
5Sk9oaGVuC2Q8nr9r1PdvQ,6380,9.8,2178.7
5EE6NWyW4BsmSNDqL5pJYy,189,7.7,104.0
7BXIsdrpCacQxzyzpu98jA,130,10.7,92.9
45dmvOsygrCjVqwyq7o09c,333,7.3,197.1
03zjp9o8nDObIyRiANRTWH,381,7.1,326.6
7BX9JuE9Ujadu61D9UrVs8,252,8.1,187.2
3Kj5dSYPjskLRM5bKhUAml,223,9.3,137.8
3x8q1stAZFdu97FnpHRNb4,510,7.3,298.0
06ksCxxFWzCw5VtKG1zNTu,5201,2.7,1956.5
0442vsv9DLyjN9lROZ6jP0,2507,8.5,879.8
7iePQGT06XNgxrlwhpKiEN,1941,8.0,631.8
6o3qEC0W3bRn49SffPKM0k,2561,8.2,827.9
1OJV15iFivqxHdlZoKH41K,2135,8.4,903.2
2eGdJs1sVuhdHfZI5lroPh,3106,8.1,1021.3
0VfTecSNZiTQcUEslZqDUJ,2679,8.1,883.7
5TVojr6IlMFSEVKqtEWjLK,2378,7.7,782.6
3hY5Es4JWKoZROdaAmkxLI,1184,5.7,895.6
6EtbewmUKYEgVnC5e2nlHZ,991,10.0,700.5
2vuInWnuG2W9J5Iue6Ls7o,8929,5.5,3314.6
7rVzEthQko0L7geR3Gf9q1,1388,2.9,678.6
5YewB7IxkkFWJLzAqwAC1n,3214,6.8,878.5
0KpwU0hvVWawrmzngI94Jk,7036,0.4,2180.5
41nlWVPWc1Ts0Pojmw9G1A,2754,0.7,1122.4
5pMktExeuCYPi9SvY0FIw1,1036,0.7,384.7
6obbtuWifeKieaItIHQdjL,4209,0.7,1540.6
1whxbNxidcptW1Qj7V4h8N,1975,0.7,843.2
6dQb2V0d9X8WIRFMMePZk2,2849,0.7,1165.7
06cz2FkjCBCvh1HBb0750b,3589,0.7,1387.7
6VMkJs1ewWPgRNbvFkpM9V,5286,0.7,2461.8
3eAUb31iOed6r8RanBCifX,1533,0.7,1297.5
690qCnioo1mcvhRNWIV8un,1469,0.7,709.6
653pf9rOH8NqTw3XJOAFLf,1212,0.7,531.3
3tkuAvFcD1BoHfYHarXLK2,870,0.7,1986.9
7jMhaj7miBG6SC7E7zlUi3,3000,0.7,1096.1
3oyrejcXgJuOJkP0GykW3W,2619,0.7,968.4
14CZaJqdd0cy9dl54JMdgU,337,0.7,219.9
43lMVSXddWfYp3PvBTYbOd,2845,0.7,1031.0
56GuuAdaM6GAe7xn3JWC0N,1345,1.1,675.7
6gJ4Z9UCYTAMn2iev3hPCG,704,1.1,327.7
35srogRGJQE6HozzQIH9EE,2408,1.1,1092.4
5qQA055eUl0Ipoj4ituzvG,1459,1.1,688.4
62CBngVwSXSeDXKsYs0RBJ,1267,1.1,593.6
2wtO4TP0cnxBLQfJN9KWic,14278,9.3,5381.8
2GqcRfHEVesUesQSnq228i,6326,9.3,2622.5
5p1fc1JUX5bigr3VEGfgn8,4545,9.3,1929.7
0K9rEYjP8pRhrwRo2RICVE,1457,1.0,568.0
3G8lcpPEhLad7IXDN4HpuA,638,1.1,229.6
3Htov5GUwDbzYkLkDjUgKV,924,1.2,330.6
79s8QFaheeuxzL3tbeIloi,957,0.8,370.0
4GvH2fM7L6nD7DjlnwPIha,6009,2.1,1961.1
5uwCQ5wECSxt3DRayS1MsB,6262,2.1,2141.6
0SR4WuNPwxfdnJLBo0nvR6,8528,2.1,3017.9
0ttOtJKbik9HWigFk27UEY,94,2.3,31.0
2VLwdw88f419HZjXMBgUXc,6256,2.1,2260.2
5rerpK8R9Vb5xfdyn7W4OW,16127,0.4,5359.3
4jrlhTiPccM7AbHNIWtsuS,2979,2.1,1046.2
4abLruH0sOuHnRBbbaVQmA,2663,16.5,901.8
3BlvseHCJBlMIwbbF0bkJe,3111,8.2,871.8
7wllKv7Okg4MdfRpzZhhqB,1054,0.7,407.3
6fEOKUJMQKtK7h2MnUYFqt,1214,0.7,454.0
1UO06kqxkjw1P4r82rSitQ,1504,0.7,549.9
0ZHcDAE25r9wWBQ9JRLT0X,1106,0.9,429.9
5AgMpvAMeeP7SmvQpcAdHO,853,0.9,331.0
4sxlJyaFj1idKIBTgPoYZ7,1229,0.8,457.9
7AyIYoz0WJQRS70Q36UHJM,1063,0.5,422.4
2EwtGU4fuI6810xXmY1PZl,979,1.1,355.3
1FW0VeBlLAVGVq2ms7Qk7q,1564,0.7,548.7
4sSeJHI664dLsaiZ8QMS4J,1060,0.5,459.2
0Fyg613rWqdLuJjASmbc57,1065,1.0,410.4
5cf5EhGyZX9W6OsQGzpgUO,945,0.7,356.1
7bNWAQALB3MwmFAlsdVxdw,993,0.9,381.6
1nSKE3FafpeTiUfwnll3YL,1226,0.9,459.8
4FttoVvYwcBHY89xDocN4e,1232,1.1,500.3
1yyn3julNjFu29U1sIzZBx,857,0.7,358.7
1rQZ933vRro2uEtZACAQOJ,877,0.7,329.5
11RQGU7u3iXHlfD0mXR2uh,1409,0.8,529.5
1hn9wZlnxz1z46Ty0CWkPj,1114,0.8,486.4
4xEu8MKDVsW6KmIdW3TcgF,1530,0.6,550.0
05oBJyeDrxtokCBooJONJK,1242,1.1,492.3
7vxxVODpZAb3hXEMPUenEU,1350,0.6,523.0
2oHfXutqmD4sWhkjRHtM2t,1024,0.9,393.7
6GcyVoHjt9ove90th9ovUD,1271,0.7,506.7
5a2sM8xZ3CjQWmppS89I18,1071,0.8,407.9
4tK6IGOSrgMw1h6zXfqQBm,1100,0.6,380.6
66pZEIapSWTsbWNsKPxjLN,1224,0.9,499.4
5sM5vo6gK9q7Gu6UFHMqwY,1091,1.2,408.9
3opNxKpo6osjelyu2aHJds,1106,1.0,416.3
1aVeMEqMDDe0s8VxdBu5QC,1383,1.0,524.6
6b7mAQ21qv8k1hDFQSwTiD,1028,1.2,397.4
00KnlboKlvSHw776i8CgM6,1265,0.8,499.6
4VlpEJHAx3H86NrxKpg7JC,1101,0.9,419.9
22SheUQCYF9rv2IqCdYy3O,1203,0.5,497.4
75viwtcu829oxPHAatlYCo,1432,0.7,587.7
1gs4QQ64XuwjrzFofXUAKm,1199,0.7,443.8
4yKPmqZGthAqcmgTWNmDK7,1229,0.6,434.5
6CMF6aN2wXJyCn4sMaYrA1,1262,0.6,416.9
1PenqqfACMAdCcryzQXOF7,958,0.9,368.1
5q0r9sWdLRA9fOH8yfIfWW,1358,0.7,521.9
54QfVaZcCssQPTpDcMHdof,6745,15.3,2504.2
6jF6eXtEb62CRxAtYwGHYo,802,16.3,242.1
5qBf4BdaZdbExWJDnzhykJ,8689,14.8,3065.6
6yjv1wrKLS8Jw2MUZ6uwp9,3542,0.0,1735.1
2hzRzTOgMO6EnOBkSCAmc7,3125,0.0,1526.6
2LdOv6r4bDsUG83sSqd50F,1353,0.0,713.2
5WtgiY5Xnww6NVQ8S1v4j6,7574,0.0,2953.9
3jE1og7ppfG8ORxIo74OEH,7118,6.6,3149.0
7a5YeuDOUCs0Ys3wIH2OGm,2965,0.3,1549.9
0Odahl1ZHhnk1FV44DEsqF,5635,0.3,2634.6
77y47cTUtjlMg1mRXSRqHr,3571,0.3,1877.9
3oVzOdJ4MHeIgUXXwhGiYd,4734,0.3,2224.7
5yjeCuOsLCeuBBz8ljQyww,3636,3.6,1803.0
6HwExM8JkPq2lF3wVv2rG4,3498,0.0,1741.8
02PkvieggRlEV6UMi5kU6I,4154,0.0,2304.8
