episode_id,word_count,start_time,end_time
5rWqITAakMVtPzGrUrwUZr,1606,0.8,696.1
1ey41PsLvZnRUY5a6eG7Y4,11004,0.0,3871.2
5DHgCFVVTzzo8IKIA0TPuC,8081,11.6,2760.2
2o8eCVx11BDK4exgUlLzPa,10349,13.1,3334.5
3GUlhrgcVTeoA75FRSjjVK,11735,7.3,3523.9
1NgSnAe4aHDvdzP1CrqkQZ,745,0.0,316.9
3ffEMe9ZZizE31w6mLLgra,33,6.4,19.5
4kDbsTwjvvBBPBRX4ekKJu,7722,5.4,2442.7
0a4HRdmYYB4jQrc0bGGPkS,4725,0.0,1599.1
2HQlKY4BHYoznZmTwqMN7d,8032,0.6,2915.6
6Tp5C2E4MesDITTQacYczq,3184,1.5,1177.7
4D0ir7DmeB19MbZbn7oIDa,676,16.3,251.6
2oSB8LGikkwip14o6XpMjD,914,4.4,357.8
4vCkWZ45Iq2Nfu0WFOvZas,984,16.4,407.4
1kRX21F7j1dAucSRrmwMjs,901,16.2,348.9
4lQpIMJtQ6138MUoobpREC,753,16.5,342.0
6hjtCr8JNe2gvrwiL2u5wI,5359,3.0,1644.2
2z1TQvWOEiLgy1DTqIekT7,1912,0.4,654.6
3dB9iamjM8FSRvh0fgQxuo,452,7.6,199.0
2w6lLoNtD0AfQctvRWUq6S,696,6.8,292.2
7tMNRL7e4YA5dWLbSml867,675,6.8,272.7
7istxs0CMY42oxS4k85DMT,491,6.8,198.5
4YUTuRnsYdmoJ7WTtJ6XU5,4447,18.1,1500.8
5fi0U1Yb8ZgVD48JBtTdpi,5861,10.1,1868.3
1wmMEMC5vAcVCB9UmWr9sP,9541,25.5,3093.3
4zyzx1h9YaPERPp6t2jbXt,3905,25.1,1275.4
2biXWh9b9tQAiU0vKw2wpL,5190,16.3,1672.7
30xghupXoEE2LMswnrVesf,5320,0.1,1721.7
7gAnM8TiWGe2L3anL4BITT,9761,26.5,3169.1
26wmyQSYFT8dxLpQCNcpCV,4098,0.2,1562.0
5QwakfCFhEggVKsGkkuBVz,902,0.2,362.9
5B5UUPDqvE3XF1r7qBgO1k,3669,7.7,1360.4
17keHa69wcCHGhUnH57MjP,10749,0.1,4050.2
0ZdA6b69icQdqpgRl1l4ju,4875,0.1,1786.2
0p11HbdjFbWQqD3TiqW99J,763,0.1,237.0
5vkeygQ7LkayP73WvAnT22,5813,0.1,1973.7
4AlW0VaM2zuj4aRKSbJCm8,3796,0.1,1264.1
3aRpxD8gbp8f3PGKIXy4h8,1065,10.6,478.3
