episode_id,word_count,start_time,end_time
03R2P2RnGOOZ57hGoXAT6z,4411,0.9,2066.4
5RlNXvqvaBAXTuWl3YBO13,7064,8.3,3007.6
6WCmhwKbdoxZA59ilJtRtn,11746,0.2,4583.0
4fGbLRThPcwlzkX7VsgGXB,6802,7.8,2853.7
0q5CXkRDugFiY6gb9w2dU6,497,0.2,215.4
6ZpoMAnKIzs7BUlAevP22p,10727,1.3,4758.8
4r7Q1kwhj8GFrh5mWPJz2V,9338,1.3,4271.3
39wt0DZG0iKO0qmGEAaXYV,3207,1.3,2173.9
268IffmrylLBUDIzNRnpdI,5164,1.3,2403.6
1J1niSFu9Lczq6nWeri6EO,10482,1.3,4771.0
4oCHEPk2NEg3NBO512tkgm,9486,1.3,4049.1
3JbvdeplLjdJqEHAeBCHCf,11008,1.3,4608.1
0tPE5eKREoDtJVtZGZZUIt,11561,0.4,4904.9
1NJ4qVG2kLYkUfbzqn1ukc,8546,1.3,4257.0
0EJFOQjIFeW2TcYsGNck16,10252,1.3,4558.8
1gdJ4gxRnTdu8b8oyEtImH,10339,1.3,4506.5
4It1y9ocLhpHnf6yBBVOby,8770,1.4,3759.8
6TiRh5ewUtJE3pUtWplkfW,9846,1.3,4049.4
2lhF3XljHPdjvqMliRR4SL,10264,1.3,3985.4
1QEgJzkYqfJiIYBuyv6edA,8373,1.3,3399.3
38hmjPFjEAOyT19rhyp3FM,9185,1.3,3398.3
2ixLztKmf6RWsQuCbjyZgg,8561,1.3,4455.0
2LHg7h2OTQM8zXzHRWFmk7,7601,1.3,3327.0
16TjSVBq3BSTXQoQq5ObWT,9254,0.8,4660.6
0qjf6RvMGtW6M0PYYXamXt,10338,1.3,4264.7
70yATxEmcIjnMJvIUezU24,8088,1.3,4240.0
5xl0kn6u2m76pIuijay3oX,11047,1.3,5135.5
0qmOYb46T60dt2uYzetVo8,9061,1.3,4400.3
5saNzl8adq3jEIesuUlDBG,10751,1.3,4184.5
4CHm8c3aUZmQjpvqv5ycCg,8251,1.3,3945.6
657F2KjPLyhZoTEPhUtUmF,6696,1.3,3104.6
06Hl0OEY9MZ8rCeESektg5,7326,1.3,3048.4
0SEV6eCK77G9eiShzyYyPe,5497,1.3,2452.6
2njnChypk8hVjjqhqjkDCa,190,0.8,87.9
5CF98RJwJFgTtYBpM2yHVl,9926,1.3,4830.0
2eBq0QEkOp25CZomdmkaZt,5123,53.5,1581.9
1Oo39pePYvhMIkXLqIVDsP,3128,44.7,1411.2
059EzfkjfYPRBlKW6mKKMq,5038,56.6,1537.7
1dGDd30yumpw81bW5r6bGM,8265,42.4,2506.3
7t1WLCj1pK10Fyy47F2jIZ,12346,46.4,3798.1
7gu8sJR9yUD0WLHr2qTvUF,7300,50.5,2095.6
1T9jFJ9JT6sdmJN67E3VDr,5923,59.6,1782.6
0vvJZHJ2PvxPyzffLxsrk3,3970,29.6,1097.4
7yEWhWxrWjukdDrmvOrCFZ,14,0.5,56.8
4gelDfzvzTZCLBBxgeCRo9,2657,1.0,805.9
6EYyV2oWqb5XoFyBcUGzaR,5773,25.1,2138.5
36mHk5l3MbLbcT8EBcZJ2l,3827,31.9,1530.2
77KAnpVgH1xtjI7zcVd3a4,3588,34.7,1337.7
5uL4xBzvrfSpxNZiCODoO0,5131,30.8,1986.9
1RzXAJfKgFMrKcl5K0zx2o,7116,37.0,2699.7
0xvsmspLuQMJanb3MiTTzc,5399,27.6,2168.0
3Q2EcOgDkYLhwYxXyXuymo,4548,31.4,1700.0
3SVa3OBxig7ycAh1jngzPh,4681,36.6,1825.1
7jqhMl6gZOrlkMb5ATGZ6N,4001,34.5,1510.1
7AbSoDCcFlXsUbDWO64Zmx,5354,31.9,2089.2
27EeTpWrBbsEYri0I5C1Bp,5789,34.9,2141.5
1oIuc7MhqnAxIzXpdivBrU,5288,32.2,2044.5
64E4ghJlm8wmi8w6vQTBqa,5480,30.3,2047.1
4qEjej6CsLFVXsnB53RvUS,3618,31.4,1379.5
4e0orNwnAuSQN9m3muiijQ,3604,24.3,1430.1
243yiEXKevitr3pjzHIx9e,4371,24.4,1682.5
0NKUjS4vtvbHkRs5ELCDYx,4520,28.3,1768.4
1GJgwTWPQnaQz5ATbzvxJE,5146,30.2,1879.9
5rPUKYBRf08dRJ2X0wOqiJ,4831,37.2,1850.6
52CmBPqBg3HD46GeAhsdKr,5482,34.9,2022.5
4NvL58wD3ClVrj3j9sEXkT,5798,3.9,2403.3
2MsKAFf06AUB9rXnAimaPH,3278,6.2,1352.1
264TbU4q4KpwKVuyyCXkXq,7297,0.0,2780.5
1QGVfWKaV50XEheig8fX2I,6239,0.1,2676.0
3bZEcdwG6y139U1Hd1qQ9G,7182,0.0,2883.8
41ZTD4YnoCVlH7OBi88Zry,7295,0.1,2897.8
2Bcl3wFFGcWJLCbMVIDRZZ,7993,1.4,3077.5
6Q8cnseQbPyVXWEekWLDaS,8407,1.5,3183.6
6YEGeOCPEwLpI9m94kjiQz,7914,3.0,3173.1
3pmoj9no4THzc8BoHlXF72,7480,1.5,2790.3
3PAtRLaAL6TfAw5a5JwISp,6601,0.2,2489.7
5DJD3Tx9amnKuHYIjxi0rQ,9008,1.6,3188.6
01XpQVSkUSsnQUx07oL00Z,7458,1.9,3009.9
1IJ2g42191l7SRsOOER63A,8049,3.5,3314.5
2IQ3w1V2GLvsdKs21nFaOp,3237,6.3,1378.0
4AfAuOBKc2oRqh9CObtVqi,3799,6.3,1568.5
3rY7tyvh77okma7ExGpw27,5970,0.2,2256.8
6L2akQ9LQPxzazqhnYBsu8,9770,3.5,4008.1
4K4rRpSr5A8tYxX4wyVymr,7462,0.6,2998.8
46ioHddS2e9mO4BbdMvtcI,4974,0.2,1705.1
3P5nntOCXz0bErofl2rIqH,5850,0.1,2356.2
7vE9G7ELwWQGicg9YcxH0Z,6080,6.8,2342.1
1hf2EX4VFU4LJo78XeLdPR,7583,0.6,2889.2
44s6YAldA73AdSX2bHs8zM,7783,0.0,3111.5
7dH7WZgxD4upZHB4fAihZN,6754,2.5,2778.2
5f5TYPUVhlkau8fQiUMYAZ,7789,0.1,3480.9
3vCwYXOSmwflHdOpfrWvTT,5756,2.7,2343.1
4uw3gdiPJ3ZbniJKW7QQ0b,7023,1.5,2715.0
64eU4oNNj46HkqIT2jBYrV,5822,0.4,2260.2
17D5rAtZv5Yktx6VeZY2v2,7329,0.6,2791.9
3ZUO21Xvz6TwfO0Webiobk,7179,0.0,2774.6
6Bvt6xQPujRvSI3nkTnY2S,8166,0.1,3180.2
5ye7YzO2RKQNJq95oDJO8F,6468,4.7,2218.8
6AZFfsXZ4TW4yCgqDZJIII,9356,0.2,3447.6
4gXKYdCua5mu2gPuwvArLe,7421,3.5,2984.6
5nFeh3NWJQn3DGFMuRRpYc,6684,2.2,2658.0
0oEneLjoc1IcltdW4AyfmZ,7697,0.2,2903.2
1W4WHHlfsKQRiIE3hHGKKN,8507,0.5,3585.2
6xCWqzgJX4qIoCAsRN5sOt,7670,2.6,2984.6
39vXXwGXjLqe8aXXE18ZyE,7582,0.5,3123.3
05FTQxF3pSuCYXvs2BFw1u,6832,0.2,3079.8
1sWy1OVd68lJTg5IuvrekT,5665,4.8,2510.6
4VZoPirz4BCkrbZzu80eG3,7305,0.5,2869.9
11FA9yzJPoObwogluA3aFK,3203,6.3,1339.6
0JPSWPSvK3OaKYDuoZlVIV,7940,0.4,3067.9
179p3QSPEtE68coocGRNGw,5267,4.8,2350.3
78U30huR3Ih0mZt6Yrn9eh,7382,4.4,2798.2
4fFmJeJRY4bq4tw6OL2mgv,5338,5.2,2133.1
2HKZEysJvP0QBCfPI5daGG,6741,0.1,2764.8
2OREBgoia6GmJLOIVVe89D,6303,4.4,2322.4
46u5tPu3dCSqi08pOP80tP,6437,0.5,2696.3
0L1eOcGRhCZsdPj13XA2Oj,6594,1.0,2629.0
17p6u6KScqoIjkZNWCV9U7,7118,1.5,2699.6
1bEF1VSC9m3PLrQGZ3p4q1,1888,5.4,889.2
1baWjAPsmRFpL27FHRTmJZ,7039,0.0,2568.3
6XbsjLIouzuGJA8YWitnIR,8020,0.2,3098.9
3XmsZXPU2QnEVnDw2EnME4,5262,0.1,1835.6
1KMeXHwYjhuIMKXoOzcLyd,9092,0.6,3503.9
2uAq06kx3UXBlO5ng3FMWt,7278,3.0,2782.3
6mBNP5vY5NB9MRh9ytSmVm,7662,2.4,3029.4
5rh3PJsztxg3uvlrAbBzUs,6773,0.4,2439.1
2Ygu336Y88m9DRgkHY6CnZ,7515,0.4,2993.5
773gZRZTDFoymWdPj67bBl,7762,0.2,3207.1
2YEc3RL6sy5z0f1FBIkvfo,6376,0.1,2838.6
5139r8ffKUDeaXLexrJ0rK,8156,0.2,2850.1
3sGpGSL78flm6Ou0fdMcqf,7450,0.0,2990.3
08Z9AaUdqHQ5EoGX9uCHBw,4523,5.8,1910.1
29JZJhy0fvw1LHxPUfjnft,8776,0.6,3350.2
7IwqEEr8ENEx9p8UviNzXB,7454,2.8,2905.8
0WQuRP0L3q8R3CswX7MM07,6756,2.4,2706.6
1pFQd6sRkx8VqwZPSm58Ub,6602,0.0,2631.9
09FLWkduPMAyRxtlG8jeGX,6514,3.5,2642.4
3fJhlJ3iZDhup9RKlwg4Sk,10072,0.1,3598.3
36plHIS1lsjNDtDnYzzW0p,8831,0.5,3264.5
6DrklYUGvmGmxS3Qq0GTEO,7930,2.4,3118.9
7qQD8XGDwR1LZDM7Km0kFG,6788,0.6,2741.6
7pR9TLyh9yalVzq9w0czNi,6865,0.0,2904.4
1gJOXVXdlTpPx2Zggjhpxd,6286,0.2,2531.3
2OWMMW3CImjcQOPY32uPtu,8644,3.4,3204.4
1LjL65v351AInxYqcDcMcY,7173,1.5,2659.4
7DPFmKwfT4hkGesmzgD99o,6812,0.0,2748.7
1gL3OAZs2xiKnwrjgCTpDv,7833,0.0,3155.4
7kAwCop4RaXY00GWS1L62u,8134,0.1,3090.8
0IPRb4PKszAT9RXwXSVrIL,5517,0.0,2164.7
6os2C1DY800R8WQKA0LJOL,7517,4.3,2984.6
71QrPak2Bt0aPspOQmG5aV,7649,0.6,3060.7
5pSRFkJri98rzPlwdbQPbD,7015,0.5,2738.2
3u83Hqb30FRLnrYPHSxt9a,7254,0.6,2858.4
6wvxCqF2ezI098TMxEzaMq,4213,0.7,1761.3
7omcskrcrUncQp8YYMQodI,7890,0.9,3036.5
4QH9BIXq7UnH5Pzc3rjaq2,6387,0.9,2561.1
4n1nxafuPCkGB9wuOSgwhv,7195,0.9,2740.2
3aUY06h8mqt3T3QmHmMl6T,5428,5.0,2202.8
5FQLLv3BlSrgwRsFqT2f1i,6715,4.8,2540.3
7dLLOXEcZWfBFqgBsXWAtl,6248,4.6,2343.7
0Xim5DDe0AT1oojfF6I1ez,6800,0.0,2705.7
77xA8CN0nWJfVFiVY7yWcV,7748,0.0,3019.0
3bDcyVHBNWIHaxUzNha07Q,2867,6.2,1175.4
3bF9jN1W2RIpHPQOgtS9m8,8076,0.4,3017.8
6H2zNtpbOS4s0kXjI80A3r,7927,4.4,2841.0
6CVbucSejlMX1xSwexHGcI,8082,0.1,2825.3
76HO5jthwJHG6JE9EuDXdj,6685,0.1,2726.3
5vl8kT9EVy36TKFJVXvPmT,9533,0.0,3910.4
6tTcqwvHmbcidBYbhkAFNg,6416,0.6,2676.2
52lbgir2gDLCYdi5okrH7A,196,5.3,80.1
