episode_id,word_count,start_time,end_time
0rFwknHb7VjB8ALm95Hi4L,1592,0.2,528.7
1LMJt0irH4NYhLOMI8clN7,1814,0.6,608.1
4mlYtY7M1baBTbE3oHAv0D,4426,0.3,1203.0
6KrfLhtsId1iGYvBQ7H6d8,2118,0.7,731.9
170AqQaowVgFv5nKkuP8oq,2008,0.2,748.1
54nBDz22RWmJ7SybCO74gn,4218,0.4,1214.9
0Nx3ZiN9JT0m6T9qSXaZKE,4210,0.5,1401.4
5fKcnfA7YVWmXYGJ3JEyKe,2202,0.7,725.9
4kGlHKPGzywcXsc43TNgaw,1925,0.2,638.9
6dHNuOn0p24sYUMDTOyNgb,1663,0.6,569.4
1D1Tuq3YSLEqOImx0VYL5R,1690,0.1,581.8
4hz7wKzk9Ax0HHxHAuEmhQ,1104,0.6,390.8
2UApZaSvmkE2Dwxn0UufS8,1527,0.0,570.8
4zjvXmScfmuQZfTgtLxVxE,1235,0.7,447.4
7oxRe8YHrSp3l59zltwip9,1324,0.1,426.7
2EZhJ7Df9C8LEb0VMAdavB,2101,0.2,671.6
6gQgbxwRCzX1BORfk4Xv1q,1542,0.4,537.4
6Md0LT2VLNKZhEFzf7KPQ9,2014,0.4,677.4
4nib6mr1YaRR5LYI12CIFP,5374,0.5,1669.4
3iUb8RU9J5dZ0jnnyK4wV5,5619,0.0,1727.6
4IVZIbwBWrssLtdwwAtf9r,6062,0.2,1715.2
3zbOgqQ31xGrC0CHUVpM7i,2198,0.5,666.4
4bJzY0Baj0Bk2utqbIIJhs,1857,0.9,617.4
1RgBBMPu0IeEYlXaQDnaos,1473,0.6,528.7
3bDUL1AabziiCxGHpoInbN,4321,0.5,1294.5
7xbKn7ZMYuxFv9x6sKcbve,6860,0.1,2117.9
55KhDurcnRUXTBSaRnf8TR,2023,0.5,701.9
3CG24pdfWUzyYVTrMZBVzR,6717,0.5,2111.3
1rXQoOILJXvpMQu04nne6E,1922,0.5,651.4
6nSVhXKUvRu0FgP1YfxVCh,1689,0.4,624.5
6iFGTa6YVROVUVxRYvdLMS,12092,0.1,3842.9
2ZIvcyzUBUSq5S1nyO92wM,1845,0.5,607.4
2ObuXgFoUgDV3vAuLzcESj,1715,0.4,584.6
25jpxDvkc6XZN0RvhOVOkl,9931,0.5,3143.5
6rJ5fvMraIM8m0cnE5D0QB,1765,0.3,580.3
2u9K7284yubpMgZHLZyD8S,1485,1.0,493.3
5ypVpxBzZOze887pk8sbcD,1954,0.6,673.9
54pTwd4wcLlt3IeFLJMTYU,1747,0.2,596.9
1ttXOvK4oafiQkIHK3HktK,2004,0.2,643.6
6PLJ5oIVp1QfEGllacZY7N,5714,0.2,1924.4
5J7Oen7kanIBFKC795JFmM,2533,0.8,896.9
3buWLfrcmTMyCok2N2GmSk,1353,0.5,463.4
05ocYiKuc7yzOfVscYb4UY,5816,0.4,1876.9
6KyGrTVVydftGO12EFKHUz,6703,0.6,2075.8
4pr0g1FYIqvK1UwOQRJLqQ,6163,0.5,1978.4
064R7MCRt04rozDlweZbon,4168,2.1,1268.0
1NvrCLJuxjRJK8HKjqI3VI,1540,0.7,501.9
75bfmfZbA6q872LKYIRmUP,7086,0.1,2174.7
6aa2Mw8jeYj8Bz4Dj4ek0T,5234,1.6,1674.2
5QXljMQl94Y060eGkZ4vM0,9091,0.6,2944.7
5JTUR9FQt3gm5osLaOhr7T,6210,1.0,1825.6
7GuM2KAf7SwMBq3NOo0S0e,8494,0.5,2593.2
6P64KU8besajJS0bcunznf,3645,0.0,1708.0
11VSgRkouiDV6gecWw2rM7,3644,2.4,1456.4
3PzTN5vZYjfocgyBoEZM9o,2988,0.5,1400.9
0WzcaaNw5lDY35G9DCe9nj,3066,0.3,1463.0
231lBdrcTzpfBA50IBY1ct,2484,2.2,1261.4
2srcHczQkoyjIPjIbyzwhM,4770,0.2,2044.0
4lGlyqRiiZnfoZXgGRRgJV,117,8.8,233.0
5MITQNYSoXwNJzU9jGEA31,6270,7.4,2163.0
1KK96an9ntI4UgaVbpodV4,6339,1.4,2146.8
3G7oJ579DBe3rdTBw62I9I,8424,1.4,2490.6
1DHvuADWVHwS97MI63mQwu,5547,1.4,1853.0
01ebqwtKkXmp7jUAOkd1E9,6103,1.4,1790.7
1MsRB5XqLcHAGiGu0GHr0X,7011,1.4,1955.7
1624UyMzWepYoTriZzaY5G,7278,0.2,2260.4
6nmCUSNxxn9IxOYbtkhBI1,3553,7.4,1187.8
79mRT6y6tLELIY3OP6h12I,12599,7.4,3957.6
6meEXnPbA610U7dTlpukUD,5286,5.2,1725.7
2DRtIXZgsU99VuYuDnFCFx,1324,7.4,487.1
0p1qVTqA3CoPkAaMfVz6T8,8832,1.4,2870.6
7zeNb6oEUkUOzUBanpuFKf,8862,7.4,3343.3
0oc6AxbHGFlvzobIbPb4jQ,7340,1.4,2385.4
3yRtpqHbgVMs2MgOAsDyRw,7167,1.4,2422.4
1gSNnAPXYVAWH5lvdGHwOx,9593,7.4,3036.7
56nBAbmSX0xcsUG7fNYWqJ,8283,7.4,2428.2
4H3oNuFhYuAeyCnr0CpYyj,8905,1.4,2983.5
51nuVxpFwQ91ZSx0tCownC,9918,1.4,3258.8
6FAsBQ4TENz3njC4QEHyLN,12349,17.1,4751.4
5ZI0OLcJYaYmBtz0eBiXin,533,12.6,236.9
2XO5nyLnkaOubNhMMUozvM,1739,6.2,1374.0
6BlThNyHg4QxYZzfFghQZq,2818,19.4,912.4
1pcqDSp670MVrGwojKxX2V,5640,0.6,2666.0
7gXsiu5z2NlHintQooUZvX,6757,0.5,2078.0
2ZZXjl7b0O6rnguCtStDfO,8359,0.5,2478.3
5yt3cb67wIrFFMFB6PzO41,4296,0.9,1755.8
14sl6d2QBIxBj8KZmsX3yo,10700,4.4,3803.3
1YqCOZfCoY80MHV0rpHsZJ,3800,5.6,1547.2
5o92XcSaqFZRzzZbHM7CBR,3247,0.5,1169.4
62nUS3UtaJL1MHw3jjKUIg,7218,5.4,2551.8
4aVF8vyBmudScuQFSUNWh3,4985,5.2,1794.8
6C5kU62lP5zlMi8tqaGFJJ,1615,6.6,562.2
2cDvyrQM1AGFKlUIQsb7lt,4180,0.4,1610.7
2eGZTSxaUwgLwdbb0v2EtA,6490,0.5,2163.1
6WtXyBSN9G7CZHnRbbB03T,4665,0.7,1586.4
4cAHwMUrXseeL9UlylVdZJ,11669,0.1,3538.5
0IMUHAMopICCVbjpPxPFax,13358,0.8,4482.3
7jOfv1tUNGuX6Co2957qLb,6218,1.6,2413.1
7KEqvu6zSgX2OsmbDBz8hr,4286,4.9,1911.3
44ipXCpl0Vp0qZzgv6690I,2037,1.2,934.3
7bVmWJDzXoZiJeVVdZ6S4G,2035,1.2,881.0
1tkpUXcfIyURHoxkmhfdgV,1152,1.2,468.5
1aH2wun7aI3dDsdlTwSp0w,1501,1.2,642.1
1dNGUBOdhAVYxPomC8Ftkg,529,1.2,377.2
5F85yenaQvWVLiqzbOiziE,3239,1.2,1194.2
3Ax3Zi9SeQAs8pO8463C9M,1287,1.2,523.6
7Dee6e98SRQHv0XGgP9DeQ,14637,0.4,4433.9
