episode_id,word_count,start_time,end_time
7jCg9Xmazz2LDMZjAZakb0,517,0.5,297.7
36poZ1CQcRFgr46S8E6NHB,412,1.1,326.7
0E3TsP2BO7ZHmBf82eoZjP,493,1.0,321.4
772InSNfxbDwhKEe5SuMLw,520,0.9,383.3
4Zg19Yy8NZ9lMOkozMzdb5,429,2.2,377.9
1w2Ea9eOGWL1wonT6Mus6N,624,2.9,995.7
5Zd00xoVCXxSZEV4d20ekd,744,1.5,439.0
41COVkbP0tLphUmnW3aNdq,705,1.7,545.1
4T5FEY4EZtctUjpJWf2XRa,672,0.8,1175.3
0MWC6SgQyHeWbBk9Bw7YHw,467,1.0,580.9
5oKWZdONRv6NPxTMniPMDq,396,3.4,493.1
0F0a8yGRUnlCkU6IIkD6Uy,448,0.4,421.0
5mP230Z8QCgRCJ1LxN6BLk,710,8.7,996.4
2PA4tmextFrK9RB9uKkszt,371,0.7,422.7
6qQ1LySxFDJFOimGWHl0hk,386,2.5,398.8
0R3Typ1qFYsiGFA2hvdMvx,1210,3.8,1117.9
5eqH1tFNrFo2XaI3ec5AnQ,684,1.2,530.0
0ZmXSzdp7kHfs0uBcEmDRm,494,0.9,591.0
3pUAHkoJu1zmvM8Bglcve5,474,0.9,550.6
5DvDt0ml8VsdHj8h78usSo,852,2.2,669.5
3CDWyqGu1G6JjdXxxCgAc8,637,0.9,573.7
1sJp9PMAJdeGLBgUAsXusJ,405,0.5,661.1
5Tlv8216PNFpCokNTsy9Jn,692,0.9,606.6
2wiuphBkoOJCnQErcgLry6,1132,0.8,747.6
2NOgyVKptRvu5Ll0VlEHYa,592,1.2,452.8
3vnStQRVZEiywI326slG0o,692,0.5,456.0
5cA6JeRCff7T3DsoXcwHck,873,1.1,732.6
0JyiqWk4mMrVoskXpxrbZA,938,1.2,721.0
6tQWwhdWtcNNPdCJk2bP0f,514,1.1,310.5
0BgtEHRNlKiQs6sCazAHaZ,908,0.5,726.6
4CMfFCKV94yxYg43nFnw9t,644,1.3,932.3
6Ld9X5O72YnK1qixj0qkxN,395,2.4,449.1
7BxfnNw4YP8Tqor7RJKOEQ,886,1.9,778.4
1Plj3FJiSfffppqPU3WTSB,1084,1.5,762.2
6Q2f38dWyii90Ua6Sa2hBf,905,0.3,553.1
24LTXErqqIV1Ozwnjn7VRy,798,0.5,932.3
7DEIa5gdIZeyZuKLbW1Aps,698,1.6,545.6
5joHo3dvYXn4QeyA1QJ9ND,196,0.9,177.8
4h73A8eLV2iOwe1cXdBP1C,1276,1.3,905.1
3iUwq1ECILE1o391Ln1ZGx,784,1.0,632.4
7vxGVR2k6RvwEYI1RHoSFu,743,1.2,699.8
2fHVkt3ulZggdi1uzvlEWz,704,1.2,402.4
4BnQVhm5n8guKpX2YBYnAn,396,4.7,346.2
48NSLVZgFK0Xyz1EiwY8jy,986,1.2,663.9
5ZJB3NDRAzpUdduvzVFI7t,333,0.6,373.4
6HwqI55ZJfEnf5QBjQt0ey,400,2.9,854.4
4IRU7DB4AirY5bFC1ekCoj,431,1.2,321.1
4nNZvEVxOtn2nL0ysEktvN,592,1.2,460.8
6HoF9aUazuP89xRkqFLpjW,465,2.0,872.8
18X4Wm4QmBXM7QftOnQDKP,921,1.3,825.9
3O1Cm9WEPYwq2TwcBU0iSk,7516,0.1,2591.5
51RHkrqKgN1mgPl9o4g0iF,8852,1.5,2875.5
0Kmr7eUCabNrGVOZkdLwpz,5314,14.8,1743.1
