episode_id,word_count,start_time,end_time
5nIyp9vPxP9eIq4IxrcIaG,332,0.0,109.4
1WnYLp7qPCUnJCv7YV3UF1,4728,6.6,1615.8
78Gjurv5J3NexVg4i5FTjP,4502,6.6,1708.2
17OChI1k0gsyds6IPPnBG4,831,0.1,308.2
5coOVFH4x9ISPhs2qjCWx9,11026,7.6,3594.5
45c55yjuKbgDgV2VZSO5Jj,14466,7.6,4319.3
4Z8ehHQNTxbkAaSd51wQZA,1118,0.1,486.5
1z60NJdvCSsCURS6kvv5Xx,11891,0.5,3611.5
7yuQnaNAucXshYGeic81YL,9778,8.4,3120.4
3JFHB4I0gkM5BVrxxUUVwr,9920,0.0,3061.8
2euTjZQ9kNCmfJTOyriMTl,10103,19.5,3209.2
1WsVzMee7QXkNwQX27WCsy,8272,0.5,2729.6
5KCHU7TfGFKgXh0MfZQYTH,9786,8.3,3523.7
1UQqFmWPOaWkZVumCSD20n,7980,17.5,2615.4
6wdaoa9mBHcKHMf2e8p0EK,10892,0.3,3482.1
31sRxU6T9oo0uhK1yAIK6z,6431,0.0,2510.6
0Bmsj1QguhiuArQI73aaGA,6072,0.5,1778.5
6JQ43izmYSaXNZM03Egji5,9813,0.5,3277.2
3tRrR5cwg2UdCjgA7AQg0h,9205,0.5,2800.0
01USYrEVaZdVcks7rO5E1T,7818,0.8,2976.2
4HBruZUPYvN29zeed29xIw,4909,0.5,1839.2
1ihNJBUNzPvfKdUeQbAZBv,9183,0.4,3617.3
67fIY5OHlgiq2iBKZu9T90,9739,0.5,3174.9
54EnOvlT0A9s5IdrmiD8cz,6073,0.5,1962.3
38gJARgTeDM8NvKAFUwOts,4048,1.0,1754.4
61ieTfJAVP6KG411nnWNs7,6015,0.5,2153.2
47bwXe9rO3lKw9zbpM1v5f,7951,0.1,2466.5
30SeF1VUhEZCV52vCA03SB,7593,9.1,2545.6
6qvAzelYzbhu0HWddCDZGU,8316,19.0,2482.0
3gCcpzNAwIDLRrfHYvlIyq,9952,0.5,3014.0
2N9fgYtk0Pd0NiqYpT4fH7,8192,0.0,2821.1
1hud9B1Z1d6H195xvpLrPm,4794,0.7,1721.8
4zRvmyTDtGXs3F9ZdrYoQF,4782,0.5,1759.3
6QxjO7jh8tyAxkXf6BMFEv,9886,0.8,2925.4
6EJuqASOA0J6IQONAC9khs,5512,0.1,1736.4
5EAqjfKX31UitNc5KMaCt8,8159,0.7,2644.5
2QUfK6ZC4mUmYvLSNY8WSE,2430,2.6,723.3
0FEQKsKSAI6onWmCeJ3NLe,1993,3.0,673.1
6wuXkjU8kEpi3bQ42iD1cq,1614,11.1,497.0
30Y9aA8B3hLXBVIdFT9hv4,1496,1.2,497.0
1INrHHFCVZMZAP5YC5lokA,6608,4.3,2207.7
3cyLHmRwwtgzgJFNCOqc26,8247,1.3,3194.8
6YAfc2al0dFZawbpWOWgCq,1848,2.1,646.9
